item_id,coverage_id,areaperil_id,vulnerability_id,group_id
7928,7928,1051,23,1
7929,7929,194,24,1
7930,7930,909,25,1
7931,7931,909,26,1
7932,7932,194,27,1
7933,7933,909,31,1
7934,7934,1051,32,1
7935,7935,194,33,1
7936,7936,909,34,1
7937,7937,1051,35,1
7938,7938,1051,36,1
7939,7939,909,44,1
7940,7940,1051,45,1
7941,7941,1051,46,1
7942,7942,1051,47,1
7943,7943,1051,48,1
7944,7944,1051,49,1
7945,7945,194,50,1
7946,7946,1051,51,1
7947,7947,1051,52,1
7948,7948,777,6,1
7949,7949,1007,7,1
7950,7950,777,10,1
7951,7951,777,11,1
7952,7952,777,20,1
7953,7953,1007,21,1
7954,7954,1080,22,1
7955,7955,777,23,1
7956,7956,1007,24,1
7957,7957,1080,25,1
7958,7958,1080,26,1
7959,7959,1080,31,1
7960,7960,777,32,1
7961,7961,1007,33,1
7962,7962,1080,34,1
7963,7963,777,35,1
7964,7964,777,36,1
7965,7965,1080,44,1
7966,7966,777,45,1
7967,7967,777,46,1
7968,7968,777,47,1
7969,7969,777,48,1
7970,7970,777,49,1
7971,7971,1007,50,1
7972,7972,777,51,1
7973,7973,777,52,1
7974,7974,707,6,1
7975,7975,788,7,1
7976,7976,707,10,1
7977,7977,707,11,1
7978,7978,707,20,1
7979,7979,788,21,1
7980,7980,702,22,1
7981,7981,707,23,1
7982,7982,788,24,1
7983,7983,702,25,1
7984,7984,702,26,1
7985,7985,788,27,1
7986,7986,702,31,1
7987,7987,707,32,1
7988,7988,788,33,1
7989,7989,702,34,1
7990,7990,707,35,1
7991,7991,707,36,1
7992,7992,702,44,1
7993,7993,707,45,1
7994,7994,707,46,1
7995,7995,707,47,1
7996,7996,707,48,1
7997,7997,707,49,1
7998,7998,788,50,1
7999,7999,707,51,1
8000,8000,707,52,1
8001,8001,88,6,1
8002,8002,967,7,1
8003,8003,88,10,1
8004,8004,88,11,1
8005,8005,88,20,1
8006,8006,967,21,1
8007,8007,616,22,1
8008,8008,88,23,1
8009,8009,967,24,1
8010,8010,616,25,1
8011,8011,616,26,1
8012,8012,616,31,1
8013,8013,88,32,1
8014,8014,967,33,1
8015,8015,616,34,1
8016,8016,88,35,1
8017,8017,88,36,1
8018,8018,616,44,1
8019,8019,88,45,1
8020,8020,88,46,1
8021,8021,88,47,1
8022,8022,88,48,1
8023,8023,88,49,1
8024,8024,967,50,1
8025,8025,88,51,1
8026,8026,88,52,1
8027,8027,367,6,1
8028,8028,591,7,1
8029,8029,367,10,1
8030,8030,367,11,1
8031,8031,367,20,1
8032,8032,591,21,1
8033,8033,365,22,1
8034,8034,367,23,1
8035,8035,591,24,1
8036,8036,365,25,1
8037,8037,365,26,1
8038,8038,591,27,1
8039,8039,365,31,1
8040,8040,367,32,1
8041,8041,591,33,1
8042,8042,365,34,1
8043,8043,367,35,1
8044,8044,367,36,1
8045,8045,365,44,1
8046,8046,367,45,1
8047,8047,367,46,1
8048,8048,367,47,1
8049,8049,367,48,1
8050,8050,367,49,1
8051,8051,591,50,1
8052,8052,367,51,1
8053,8053,367,52,1
8054,8054,540,6,1
8055,8055,414,7,1
8056,8056,540,10,1
8057,8057,540,11,1
8058,8058,540,20,1
8059,8059,414,21,1
8060,8060,680,22,1
8061,8061,540,23,1
8062,8062,414,24,1
8063,8063,680,25,1
8064,8064,680,26,1
8065,8065,414,27,1
8066,8066,680,31,1
8067,8067,540,32,1
8068,8068,414,33,1
8069,8069,680,34,1
8070,8070,540,35,1
8071,8071,540,36,1
8072,8072,680,44,1
8073,8073,540,45,1
8074,8074,540,46,1
8075,8075,540,47,1
8076,8076,540,48,1
8077,8077,540,49,1
8078,8078,414,50,1
8079,8079,540,51,1
8080,8080,540,52,1
8081,8081,1197,6,1
8082,8082,966,7,1
8083,8083,1197,10,1
8084,8084,1197,11,1
8085,8085,1197,20,1
8086,8086,966,21,1
8087,8087,1032,22,1
8088,8088,1197,23,1
8089,8089,966,24,1
8090,8090,1032,25,1
8091,8091,1032,26,1
8092,8092,1032,31,1
8093,8093,1197,32,1
8094,8094,966,33,1
8095,8095,1032,34,1
8096,8096,1197,35,1
8097,8097,1197,36,1
8098,8098,1032,44,1
8099,8099,1197,45,1
8100,8100,1197,46,1
8101,8101,1197,47,1
8102,8102,1197,48,1
8103,8103,1197,49,1
8104,8104,966,50,1
8105,8105,1197,51,1
8106,8106,1197,52,1
8107,8107,279,6,1
8108,8108,803,7,1
8109,8109,803,8,1
8110,8110,943,9,1
8111,8111,279,10,1
8112,8112,279,11,1
8113,8113,803,12,1
8114,8114,803,13,1
8115,8115,803,14,1
8116,8116,279,20,1
8117,8117,803,21,1
8118,8118,825,22,1
8119,8119,279,23,1
8120,8120,803,24,1
8121,8121,825,25,1
8122,8122,825,26,1
8123,8123,803,27,1
8124,8124,825,31,1
8125,8125,279,32,1
8126,8126,803,33,1
8127,8127,825,34,1
8128,8128,279,35,1
8129,8129,279,36,1
8130,8130,825,44,1
8131,8131,279,45,1
8132,8132,279,46,1
8133,8133,279,47,1
8134,8134,279,48,1
8135,8135,279,49,1
8136,8136,803,50,1
8137,8137,279,51,1
8138,8138,279,52,1
8139,8139,635,6,1
8140,8140,1131,7,1
8141,8141,635,10,1
8142,8142,635,11,1
8143,8143,635,20,1
8144,8144,1131,21,1
8145,8145,252,22,1
8146,8146,635,23,1
8147,8147,1131,24,1
8148,8148,252,25,1
8149,8149,252,26,1
8150,8150,1131,27,1
8151,8151,252,31,1
8152,8152,635,32,1
8153,8153,1131,33,1
8154,8154,252,34,1
8155,8155,635,35,1
8156,8156,635,36,1
8157,8157,252,44,1
8158,8158,635,45,1
8159,8159,635,46,1
8160,8160,635,47,1
8161,8161,635,48,1
8162,8162,635,49,1
8163,8163,1131,50,1
8164,8164,635,51,1
8165,8165,635,52,1
8166,8166,1022,6,1
8167,8167,766,7,1
8168,8168,1022,10,1
8169,8169,1022,11,1
8170,8170,1022,20,1
8171,8171,766,21,1
8172,8172,178,22,1
8173,8173,1022,23,1
8174,8174,766,24,1
8175,8175,178,25,1
8176,8176,178,26,1
8177,8177,766,27,1
8178,8178,178,31,1
8179,8179,1022,32,1
8180,8180,766,33,1
8181,8181,178,34,1
8182,8182,1022,35,1
8183,8183,1022,36,1
8184,8184,178,44,1
8185,8185,1022,45,1
8186,8186,1022,46,1
8187,8187,1022,47,1
8188,8188,1022,48,1
8189,8189,1022,49,1
8190,8190,766,50,1
8191,8191,1022,51,1
8192,8192,1022,52,1
8193,8193,363,6,1
8194,8194,593,7,1
8195,8195,363,10,1
8196,8196,363,11,1
8197,8197,363,20,1
8198,8198,593,21,1
8199,8199,835,22,1
8200,8200,363,23,1
8201,8201,593,24,1
8202,8202,835,25,1
8203,8203,835,26,1
8204,8204,593,27,1
8205,8205,835,31,1
8206,8206,363,32,1
8207,8207,593,33,1
8208,8208,835,34,1
8209,8209,363,35,1
8210,8210,363,36,1
8211,8211,835,44,1
8212,8212,363,45,1
8213,8213,363,46,1
8214,8214,363,47,1
8215,8215,363,48,1
8216,8216,363,49,1
8217,8217,593,50,1
8218,8218,363,51,1
8219,8219,363,52,1
8220,8220,1067,6,1
8221,8221,1110,7,1
8222,8222,1067,10,1
8223,8223,1067,11,1
8224,8224,1067,20,1
8225,8225,1110,21,1
8226,8226,922,22,1
8227,8227,1067,23,1
8228,8228,1110,24,1
8229,8229,922,25,1
8230,8230,922,26,1
8231,8231,1110,27,1
8232,8232,922,31,1
8233,8233,1067,32,1
8234,8234,1110,33,1
8235,8235,922,34,1
8236,8236,1067,35,1
8237,8237,1067,36,1
8238,8238,922,44,1
8239,8239,1067,45,1
8240,8240,1067,46,1
8241,8241,1067,47,1
8242,8242,1067,48,1
8243,8243,1067,49,1
8244,8244,1110,50,1
8245,8245,1067,51,1
8246,8246,1067,52,1
8247,8247,133,6,1
8248,8248,817,7,1
8249,8249,133,10,1
8250,8250,133,11,1
8251,8251,133,20,1
8252,8252,817,21,1
8253,8253,140,22,1
8254,8254,133,23,1
8255,8255,817,24,1
8256,8256,140,25,1
8257,8257,140,26,1
8258,8258,817,27,1
8259,8259,140,31,1
8260,8260,133,32,1
8261,8261,817,33,1
8262,8262,140,34,1
8263,8263,133,35,1
8264,8264,133,36,1
8265,8265,140,44,1
8266,8266,133,45,1
8267,8267,133,46,1
8268,8268,133,47,1
8269,8269,133,48,1
8270,8270,133,49,1
8271,8271,817,50,1
8272,8272,133,51,1
8273,8273,133,52,1
8274,8274,659,6,1
8275,8275,219,7,1
8276,8276,659,10,1
8277,8277,659,11,1
8278,8278,659,20,1
8279,8279,219,21,1
8280,8280,1203,22,1
8281,8281,659,23,1
8282,8282,219,24,1
8283,8283,1203,25,1
8284,8284,1203,26,1
8285,8285,219,27,1
8286,8286,1203,31,1
8287,8287,659,32,1
8288,8288,219,33,1
8289,8289,1203,34,1
8290,8290,659,35,1
8291,8291,659,36,1
8292,8292,1203,44,1
8293,8293,659,45,1
8294,8294,659,46,1
8295,8295,659,47,1
8296,8296,659,48,1
8297,8297,659,49,1
8298,8298,219,50,1
8299,8299,659,51,1
8300,8300,659,52,1
8301,8301,724,6,1
8302,8302,724,10,1
8303,8303,724,20,1
8304,8304,236,21,1
8305,8305,862,22,1
8306,8306,724,23,1
8307,8307,862,25,1
8308,8308,862,26,1
8309,8309,862,31,1
8310,8310,724,32,1
8311,8311,236,33,1
8312,8312,862,34,1
8313,8313,724,35,1
8314,8314,862,44,1
8315,8315,724,45,1
8316,8316,724,46,1
8317,8317,724,47,1
8318,8318,724,48,1
8319,8319,724,49,1
8320,8320,236,50,1
8321,8321,724,51,1
8322,8322,724,52,1
8323,8323,672,6,1
8324,8324,592,7,1
8325,8325,672,10,1
8326,8326,672,11,1
8327,8327,672,20,1
8328,8328,592,21,1
8329,8329,670,22,1
8330,8330,672,23,1
8331,8331,592,24,1
8332,8332,670,25,1
8333,8333,670,26,1
8334,8334,592,27,1
8335,8335,670,31,1
8336,8336,672,32,1
8337,8337,592,33,1
8338,8338,670,34,1
8339,8339,672,35,1
8340,8340,672,36,1
8341,8341,670,44,1
8342,8342,672,45,1
8343,8343,672,46,1
8344,8344,672,47,1
8345,8345,672,48,1
8346,8346,672,49,1
8347,8347,592,50,1
8348,8348,672,51,1
8349,8349,672,52,1
8350,8350,1174,6,1
8351,8351,63,7,1
8352,8352,1174,10,1
8353,8353,1174,11,1
8354,8354,1174,20,1
8355,8355,63,21,1
8356,8356,581,22,1
8357,8357,1174,23,1
8358,8358,63,24,1
8359,8359,581,25,1
8360,8360,581,26,1
8361,8361,63,27,1
8362,8362,581,31,1
8363,8363,1174,32,1
8364,8364,63,33,1
8365,8365,581,34,1
8366,8366,1174,35,1
8367,8367,1174,36,1
8368,8368,581,44,1
8369,8369,1174,45,1
8370,8370,1174,46,1
8371,8371,1174,47,1
8372,8372,1174,48,1
8373,8373,1174,49,1
8374,8374,63,50,1
8375,8375,1174,51,1
8376,8376,1174,52,1
8377,8377,185,6,1
8378,8378,195,7,1
8379,8379,185,10,1
8380,8380,185,11,1
8381,8381,185,20,1
8382,8382,195,21,1
8383,8383,23,22,1
8384,8384,185,23,1
8385,8385,195,24,1
8386,8386,23,25,1
8387,8387,23,26,1
8388,8388,195,27,1
8389,8389,23,31,1
8390,8390,185,32,1
8391,8391,195,33,1
8392,8392,23,34,1
8393,8393,185,35,1
8394,8394,185,36,1
8395,8395,23,44,1
8396,8396,185,45,1
8397,8397,185,46,1
8398,8398,185,47,1
8399,8399,185,48,1
8400,8400,185,49,1
8401,8401,195,50,1
8402,8402,185,51,1
8403,8403,185,52,1
8404,8404,220,6,1
8405,8405,463,7,1
8406,8406,220,10,1
8407,8407,220,11,1
8408,8408,220,20,1
8409,8409,463,21,1
8410,8410,1205,22,1
8411,8411,220,23,1
8412,8412,463,24,1
8413,8413,1205,25,1
8414,8414,1205,26,1
8415,8415,463,27,1
8416,8416,1205,31,1
8417,8417,220,32,1
8418,8418,463,33,1
8419,8419,1205,34,1
8420,8420,220,35,1
8421,8421,220,36,1
8422,8422,1205,44,1
8423,8423,220,45,1
8424,8424,220,46,1
8425,8425,220,47,1
8426,8426,220,48,1
8427,8427,220,49,1
8428,8428,463,50,1
8429,8429,220,51,1
8430,8430,366,6,1
8431,8431,478,7,1
8432,8432,366,10,1
8433,8433,366,11,1
8434,8434,366,20,1
8435,8435,478,21,1
8436,8436,410,22,1
8437,8437,366,23,1
8438,8438,478,24,1
8439,8439,410,25,1
8440,8440,410,26,1
8441,8441,478,27,1
8442,8442,410,31,1
8443,8443,366,32,1
8444,8444,478,33,1
8445,8445,410,34,1
8446,8446,366,35,1
8447,8447,366,36,1
8448,8448,410,44,1
8449,8449,366,45,1
8450,8450,366,46,1
8451,8451,366,47,1
8452,8452,366,48,1
8453,8453,366,49,1
8454,8454,478,50,1
8455,8455,366,51,1
8456,8456,366,52,1
8457,8457,156,6,1
8458,8458,575,7,1
8459,8459,156,10,1
8460,8460,156,11,1
8461,8461,156,20,1
8462,8462,575,21,1
8463,8463,118,22,1
8464,8464,156,23,1
8465,8465,575,24,1
8466,8466,118,25,1
8467,8467,118,26,1
8468,8468,575,27,1
8469,8469,118,31,1
8470,8470,156,32,1
8471,8471,575,33,1
8472,8472,118,34,1
8473,8473,156,35,1
8474,8474,156,36,1
8475,8475,118,44,1
8476,8476,156,45,1
8477,8477,156,46,1
8478,8478,156,47,1
8479,8479,156,48,1
8480,8480,156,49,1
8481,8481,575,50,1
8482,8482,156,51,1
8483,8483,156,52,1
8484,8484,1085,6,1
8485,8485,173,7,1
8486,8486,1085,10,1
8487,8487,1085,11,1
8488,8488,1085,20,1
8489,8489,173,21,1
8490,8490,473,22,1
8491,8491,1085,23,1
8492,8492,173,24,1
8493,8493,473,25,1
8494,8494,473,26,1
8495,8495,173,27,1
8496,8496,473,31,1
8497,8497,1085,32,1
8498,8498,173,33,1
8499,8499,473,34,1
8500,8500,1085,35,1
8501,8501,1085,36,1
8502,8502,473,44,1
8503,8503,1085,45,1
8504,8504,1085,46,1
8505,8505,1085,47,1
8506,8506,1085,48,1
8507,8507,1085,49,1
8508,8508,173,50,1
8509,8509,1085,51,1
8510,8510,1085,52,1
8511,8511,685,6,1
8512,8512,1086,7,1
8513,8513,685,10,1
8514,8514,685,11,1
8515,8515,685,20,1
8516,8516,1086,21,1
8517,8517,662,22,1
8518,8518,685,23,1
8519,8519,1086,24,1
8520,8520,662,25,1
8521,8521,662,26,1
8522,8522,662,31,1
8523,8523,685,32,1
8524,8524,1086,33,1
8525,8525,662,34,1
8526,8526,685,35,1
8527,8527,685,36,1
8528,8528,662,44,1
8529,8529,685,45,1
8530,8530,685,46,1
8531,8531,685,47,1
8532,8532,685,48,1
8533,8533,685,49,1
8534,8534,1086,50,1
8535,8535,685,51,1
8536,8536,685,52,1
8537,8537,350,6,1
8538,8538,350,10,1
8539,8539,350,20,1
8540,8540,915,21,1
8541,8541,331,22,1
8542,8542,350,23,1
8543,8543,331,31,1
8544,8544,350,32,1
8545,8545,915,33,1
8546,8546,331,34,1
8547,8547,350,35,1
8548,8548,331,44,1
8549,8549,350,45,1
8550,8550,350,46,1
8551,8551,350,47,1
8552,8552,350,48,1
8553,8553,350,49,1
8554,8554,915,50,1
8555,8555,350,51,1
8556,8556,350,52,1
8557,8557,111,6,1
8558,8558,828,7,1
8559,8559,111,10,1
8560,8560,111,11,1
8561,8561,111,20,1
8562,8562,828,21,1
8563,8563,306,22,1
8564,8564,111,23,1
8565,8565,828,24,1
8566,8566,306,25,1
8567,8567,306,26,1
8568,8568,828,27,1
8569,8569,306,31,1
8570,8570,111,32,1
8571,8571,828,33,1
8572,8572,306,34,1
8573,8573,111,35,1
8574,8574,111,36,1
8575,8575,306,44,1
8576,8576,111,45,1
8577,8577,111,46,1
8578,8578,111,47,1
8579,8579,111,48,1
8580,8580,111,49,1
8581,8581,828,50,1
8582,8582,111,51,1
8583,8583,111,52,1
8584,8584,763,6,1
8585,8585,196,7,1
8586,8586,763,10,1
8587,8587,763,11,1
8588,8588,763,20,1
8589,8589,196,21,1
8590,8590,1221,22,1
8591,8591,763,23,1
8592,8592,196,24,1
8593,8593,1221,25,1
8594,8594,1221,26,1
8595,8595,1221,31,1
8596,8596,763,32,1
8597,8597,196,33,1
8598,8598,1221,34,1
8599,8599,763,35,1
8600,8600,763,36,1
8601,8601,1221,44,1
8602,8602,763,45,1
8603,8603,763,46,1
8604,8604,763,47,1
8605,8605,763,48,1
8606,8606,763,49,1
8607,8607,196,50,1
8608,8608,763,51,1
8609,8609,763,52,1
8610,8610,574,6,1
8611,8611,621,7,1
8612,8612,621,8,1
8613,8613,1076,9,1
8614,8614,574,10,1
8615,8615,574,11,1
8616,8616,621,12,1
8617,8617,621,13,1
8618,8618,621,14,1
8619,8619,574,20,1
8620,8620,621,21,1
8621,8621,549,22,1
8622,8622,574,23,1
8623,8623,621,24,1
8624,8624,549,25,1
8625,8625,549,26,1
8626,8626,621,27,1
8627,8627,549,31,1
8628,8628,574,32,1
8629,8629,621,33,1
8630,8630,549,34,1
8631,8631,574,35,1
8632,8632,574,36,1
8633,8633,549,44,1
8634,8634,574,45,1
8635,8635,574,46,1
8636,8636,574,47,1
8637,8637,574,48,1
8638,8638,574,49,1
8639,8639,621,50,1
8640,8640,574,51,1
8641,8641,574,52,1
8642,8642,300,6,1
8643,8643,657,7,1
8644,8644,300,10,1
8645,8645,300,11,1
8646,8646,300,20,1
8647,8647,657,21,1
8648,8648,920,22,1
8649,8649,300,23,1
8650,8650,657,24,1
8651,8651,920,25,1
8652,8652,920,26,1
8653,8653,657,27,1
8654,8654,920,31,1
8655,8655,300,32,1
8656,8656,657,33,1
8657,8657,920,34,1
8658,8658,300,35,1
8659,8659,300,36,1
8660,8660,920,44,1
8661,8661,300,45,1
8662,8662,300,46,1
8663,8663,300,47,1
8664,8664,300,48,1
8665,8665,300,49,1
8666,8666,657,50,1
8667,8667,300,51,1
8668,8668,300,52,1
8669,8669,1020,6,1
8670,8670,590,7,1
8671,8671,1020,10,1
8672,8672,1020,11,1
8673,8673,1020,20,1
8674,8674,590,21,1
8675,8675,557,22,1
8676,8676,1020,23,1
8677,8677,590,24,1
8678,8678,557,25,1
8679,8679,557,26,1
8680,8680,590,27,1
8681,8681,557,31,1
8682,8682,1020,32,1
8683,8683,590,33,1
8684,8684,557,34,1
8685,8685,1020,35,1
8686,8686,1020,36,1
8687,8687,557,44,1
8688,8688,1020,45,1
8689,8689,1020,46,1
8690,8690,1020,47,1
8691,8691,1020,48,1
8692,8692,1020,49,1
8693,8693,590,50,1
8694,8694,1020,51,1
8695,8695,1020,52,1
8696,8696,37,6,1
8697,8697,550,7,1
8698,8698,37,10,1
8699,8699,37,11,1
8700,8700,37,20,1
8701,8701,550,21,1
8702,8702,843,22,1
8703,8703,37,23,1
8704,8704,550,24,1
8705,8705,843,25,1
8706,8706,843,26,1
8707,8707,550,27,1
8708,8708,843,31,1
8709,8709,37,32,1
8710,8710,550,33,1
8711,8711,843,34,1
8712,8712,37,35,1
8713,8713,37,36,1
8714,8714,843,44,1
8715,8715,37,45,1
8716,8716,37,46,1
8717,8717,37,47,1
8718,8718,37,48,1
8719,8719,37,49,1
8720,8720,550,50,1
8721,8721,37,51,1
8722,8722,37,52,1
8723,8723,327,6,1
8724,8724,931,7,1
8725,8725,327,10,1
8726,8726,327,11,1
8727,8727,327,20,1
8728,8728,931,21,1
8729,8729,319,22,1
8730,8730,327,23,1
8731,8731,931,24,1
8732,8732,319,25,1
8733,8733,319,26,1
8734,8734,319,31,1
8735,8735,327,32,1
8736,8736,931,33,1
8737,8737,319,34,1
8738,8738,327,35,1
8739,8739,327,36,1
8740,8740,319,44,1
8741,8741,327,45,1
8742,8742,327,46,1
8743,8743,327,47,1
8744,8744,327,48,1
8745,8745,327,49,1
8746,8746,931,50,1
8747,8747,327,51,1
8748,8748,327,52,1
8749,8749,1160,6,1
8750,8750,75,7,1
8751,8751,75,8,1
8752,8752,1172,9,1
8753,8753,1160,10,1
8754,8754,1160,11,1
8755,8755,75,12,1
8756,8756,75,13,1
8757,8757,75,14,1
8758,8758,1160,20,1
8759,8759,75,21,1
8760,8760,82,22,1
8761,8761,1160,23,1
8762,8762,75,24,1
8763,8763,82,25,1
8764,8764,82,26,1
8765,8765,75,27,1
8766,8766,82,31,1
8767,8767,1160,32,1
8768,8768,75,33,1
8769,8769,82,34,1
8770,8770,1160,35,1
8771,8771,1160,36,1
8772,8772,82,44,1
8773,8773,1160,45,1
8774,8774,1160,46,1
8775,8775,1160,47,1
8776,8776,1160,48,1
8777,8777,1160,49,1
8778,8778,75,50,1
8779,8779,1160,51,1
8780,8780,1160,52,1
8781,8781,830,6,1
8782,8782,221,7,1
8783,8783,830,10,1
8784,8784,830,11,1
8785,8785,830,20,1
8786,8786,221,21,1
8787,8787,529,22,1
8788,8788,830,23,1
8789,8789,221,24,1
8790,8790,529,25,1
8791,8791,529,26,1
8792,8792,221,27,1
8793,8793,529,31,1
8794,8794,830,32,1
8795,8795,221,33,1
8796,8796,529,34,1
8797,8797,830,35,1
8798,8798,830,36,1
8799,8799,529,44,1
8800,8800,830,45,1
8801,8801,830,46,1
8802,8802,830,47,1
8803,8803,830,48,1
8804,8804,830,49,1
8805,8805,221,50,1
8806,8806,830,51,1
8807,8807,830,52,1
8808,8808,819,6,1
8809,8809,951,7,1
8810,8810,819,10,1
8811,8811,819,11,1
8812,8812,819,20,1
8813,8813,951,21,1
8814,8814,618,22,1
8815,8815,819,23,1
8816,8816,618,25,1
8817,8817,618,26,1
8818,8818,618,31,1
8819,8819,819,32,1
8820,8820,951,33,1
8821,8821,618,34,1
8822,8822,819,35,1
8823,8823,618,44,1
8824,8824,819,45,1
8825,8825,819,46,1
8826,8826,819,47,1
8827,8827,819,48,1
8828,8828,819,49,1
8829,8829,951,50,1
8830,8830,819,51,1
8831,8831,372,6,1
8832,8832,890,7,1
8833,8833,372,10,1
8834,8834,372,11,1
8835,8835,372,20,1
8836,8836,890,21,1
8837,8837,1149,22,1
8838,8838,372,23,1
8839,8839,890,24,1
8840,8840,1149,25,1
8841,8841,1149,26,1
8842,8842,890,27,1
8843,8843,1149,31,1
8844,8844,372,32,1
8845,8845,890,33,1
8846,8846,1149,34,1
8847,8847,372,35,1
8848,8848,372,36,1
8849,8849,1149,44,1
8850,8850,372,45,1
8851,8851,372,46,1
8852,8852,372,47,1
8853,8853,372,48,1
8854,8854,372,49,1
8855,8855,890,50,1
8856,8856,372,51,1
8857,8857,372,52,1
8858,8858,377,6,1
8859,8859,580,7,1
8860,8860,580,8,1
8861,8861,377,10,1
8862,8862,377,11,1
8863,8863,377,20,1
8864,8864,580,21,1
8865,8865,863,22,1
8866,8866,377,23,1
8867,8867,580,24,1
8868,8868,863,25,1
8869,8869,863,26,1
8870,8870,580,27,1
8871,8871,863,31,1
8872,8872,377,32,1
8873,8873,580,33,1
8874,8874,863,34,1
8875,8875,377,35,1
8876,8876,377,36,1
8877,8877,863,44,1
8878,8878,377,45,1
8879,8879,377,46,1
8880,8880,377,47,1
8881,8881,377,48,1
8882,8882,377,49,1
8883,8883,580,50,1
8884,8884,377,51,1
8885,8885,19,6,1
8886,8886,604,7,1
8887,8887,19,10,1
8888,8888,19,11,1
8889,8889,19,20,1
8890,8890,604,21,1
8891,8891,378,22,1
8892,8892,19,23,1
8893,8893,604,24,1
8894,8894,378,25,1
8895,8895,378,26,1
8896,8896,604,27,1
8897,8897,378,31,1
8898,8898,19,32,1
8899,8899,604,33,1
8900,8900,378,34,1
8901,8901,19,35,1
8902,8902,19,36,1
8903,8903,378,44,1
8904,8904,19,45,1
8905,8905,19,46,1
8906,8906,19,47,1
8907,8907,19,48,1
8908,8908,19,49,1
8909,8909,604,50,1
8910,8910,19,51,1
8911,8911,336,6,1
8912,8912,928,7,1
8913,8913,336,10,1
8914,8914,336,11,1
8915,8915,336,20,1
8916,8916,928,21,1
8917,8917,798,22,1
8918,8918,336,23,1
8919,8919,928,24,1
8920,8920,798,25,1
8921,8921,798,26,1
8922,8922,928,27,1
8923,8923,798,31,1
8924,8924,336,32,1
8925,8925,928,33,1
8926,8926,798,34,1
8927,8927,336,35,1
8928,8928,336,36,1
8929,8929,798,44,1
8930,8930,336,45,1
8931,8931,336,46,1
8932,8932,336,47,1
8933,8933,336,48,1
8934,8934,336,49,1
8935,8935,928,50,1
8936,8936,336,51,1
8937,8937,477,6,1
8938,8938,188,7,1
8939,8939,188,8,1
8940,8940,93,9,1
8941,8941,477,10,1
8942,8942,477,11,1
8943,8943,188,12,1
8944,8944,188,13,1
8945,8945,188,14,1
8946,8946,477,20,1
8947,8947,188,21,1
8948,8948,21,22,1
8949,8949,477,23,1
8950,8950,188,24,1
8951,8951,21,25,1
8952,8952,21,26,1
8953,8953,188,27,1
8954,8954,21,31,1
8955,8955,477,32,1
8956,8956,188,33,1
8957,8957,21,34,1
8958,8958,477,35,1
8959,8959,477,36,1
8960,8960,21,44,1
8961,8961,477,45,1
8962,8962,477,46,1
8963,8963,477,47,1
8964,8964,477,48,1
8965,8965,477,49,1
8966,8966,188,50,1
8967,8967,477,51,1
8968,8968,477,52,1
8969,8969,434,6,1
8970,8970,885,7,1
8971,8971,885,8,1
8972,8972,253,9,1
8973,8973,434,10,1
8974,8974,434,11,1
8975,8975,885,12,1
8976,8976,434,20,1
8977,8977,885,21,1
8978,8978,382,22,1
8979,8979,434,23,1
8980,8980,885,24,1
8981,8981,382,25,1
8982,8982,382,26,1
8983,8983,885,27,1
8984,8984,382,31,1
8985,8985,434,32,1
8986,8986,885,33,1
8987,8987,382,34,1
8988,8988,434,35,1
8989,8989,434,36,1
8990,8990,382,44,1
8991,8991,434,45,1
8992,8992,434,46,1
8993,8993,434,47,1
8994,8994,434,48,1
8995,8995,434,49,1
8996,8996,885,50,1
8997,8997,434,51,1
8998,8998,434,52,1
8999,8999,553,6,1
9000,9000,290,7,1
9001,9001,290,8,1
9002,9002,509,9,1
9003,9003,553,10,1
9004,9004,553,11,1
9005,9005,290,12,1
9006,9006,290,13,1
9007,9007,290,14,1
9008,9008,553,20,1
9009,9009,290,21,1
9010,9010,872,22,1
9011,9011,553,23,1
9012,9012,290,24,1
9013,9013,872,25,1
9014,9014,872,26,1
9015,9015,290,27,1
9016,9016,872,31,1
9017,9017,553,32,1
9018,9018,290,33,1
9019,9019,872,34,1
9020,9020,553,35,1
9021,9021,553,36,1
9022,9022,872,44,1
9023,9023,553,45,1
9024,9024,553,46,1
9025,9025,553,47,1
9026,9026,553,48,1
9027,9027,553,49,1
9028,9028,290,50,1
9029,9029,553,51,1
9030,9030,553,52,1
9031,9031,637,6,1
9032,9032,628,7,1
9033,9033,628,8,1
9034,9034,507,9,1
9035,9035,637,10,1
9036,9036,637,11,1
9037,9037,628,12,1
9038,9038,628,13,1
9039,9039,628,14,1
9040,9040,637,20,1
9041,9041,628,21,1
9042,9042,1135,22,1
9043,9043,637,23,1
9044,9044,628,24,1
9045,9045,1135,25,1
9046,9046,1135,26,1
9047,9047,628,27,1
9048,9048,1135,31,1
9049,9049,637,32,1
9050,9050,628,33,1
9051,9051,1135,34,1
9052,9052,637,35,1
9053,9053,637,36,1
9054,9054,1135,44,1
9055,9055,637,45,1
9056,9056,637,46,1
9057,9057,637,47,1
9058,9058,637,48,1
9059,9059,637,49,1
9060,9060,628,50,1
9061,9061,637,51,1
9062,9062,637,52,1
9063,9063,1122,6,1
9064,9064,746,7,1
9065,9065,1122,10,1
9066,9066,1122,11,1
9067,9067,1122,20,1
9068,9068,746,21,1
9069,9069,313,22,1
9070,9070,1122,23,1
9071,9071,746,24,1
9072,9072,313,25,1
9073,9073,313,26,1
9074,9074,746,27,1
9075,9075,313,31,1
